scenario,scenario_label,prop_drop_fraction_of_chord,prop_drop_fraction_of_diameter,prop_drop_m,alpha_deg,cl_total,cd_total,cm_total
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,3.916666666666666,5.458076813053857,8.090588946646168,-0.8214302389727758
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,4.199999999999999,5.48364149043403,8.102601696518652,-0.8180409195054622
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,4.4833333333333325,5.507386617574963,8.112074399607199,-0.814541660830337
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,4.766666666666666,5.529434751000689,8.118863088739074,-0.8109431844748441
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,5.049999999999999,5.549864339052581,8.12280447772165,-0.8072455833235007
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,5.333333333333332,5.568702252045471,8.123694629273217,-0.8034361903866647
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,5.616666666666667,5.585920517537941,8.121263576582443,-0.7994810536032272
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,5.9,5.601428518138878,8.115142719118875,-0.7953064486373327
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,6.183333333333334,5.615049182535412,8.104808327951272,-0.7907825709222926
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,6.466666666666667,5.626469275537006,8.089467190579146,-0.7857442491192516
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,6.75,5.635138373164745,8.067830520831839,-0.7800651956883828
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,7.033333333333333,5.640081550572592,8.037761868497386,-0.7736762983635574
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,7.316666666666666,5.639682440284496,7.995915737424137,-0.766404169564589
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,7.6,5.631504862889454,7.9373514740756095,-0.7578234148525158
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,7.883333333333333,5.612104800204076,7.854957126768148,-0.7473436592286176
